url,title_version,model_year,mileage,engine,transmission,fuel,price,description,inspection_score
https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-lahore-10776877,Honda Civic Oriel Prosmatec UG 2016,2016,"107,205 km",1800 cc,Automatic,Petrol,"PKR 42 lacs
Financing starts at PKR 104,293/Month
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2016 Registered 2016 Documents available 1 key available,7.2
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-multan-10712859,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"73,242 km",1800 cc,Automatic,Petrol,"PKR 64 lacs
Financing starts at PKR 102,165/Month
Managed by PakWheels",Mirror Covers Steering Covers Ambiance Lights Floor Matting RS Rear Spoiler PakWheels inspected car Inspection report attached Number plates available 4th Owner Token Tax Paid Manufacture 2021 Registered 2021 Documents available Current Owner card will be Provided soon 1 key available,8.4
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-10750617,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,"115,731 km",1800 cc,Automatic,Petrol,"PKR 50 lacs
Financing starts at PKR 106,421/Month
Managed by PakWheels",Floor Matting Fog Lamps PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2017 Registered 2017 Documents available 2 keys available,7.3
https://www.pakwheels.com/used-cars/honda-civic-2023-for-sale-in-islamabad-10901719,Honda Civic RS 2023,2023,"26,744 km",1500 cc,Automatic,Petrol,"PKR 90 lacs
Financing starts at PKR 95,779/Month",Authorized dealership maintained. Inside out fully original. Complete original file is availble . Complete service history available. Totally driven on petrol. In showroom condition. New tires installed recently . Original Book is available. Engine is good condition . Token tax is up to date.,9.7
https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-karachi-10793639,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,2013,"151,004 km",1800 cc,Automatic,Petrol,"PKR 34.75 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2014 Registered 2013 2 keys available,6.6
https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-karachi-10732332,Honda Civic EXi Prosmatec 2005,2005,"265,625 km",1500 cc,Automatic,Petrol,"PKR 16 lacs
Managed by PakWheels",PakWheels inspected car Inspection report attached Insured with zero percent Number plates available 3rd Owner Token Tax Paid Manufacture 2005 Registered 2006 Documents available 1 key available,4.6
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-10900144,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"145,813 km",1800 cc,Automatic,Petrol,"PKR 48 lacs
Financing starts at PKR 102,165/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2018 Registered 2018 1 key available,6.5
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-multan-10748009,Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,"78,364 km",1800 cc,Automatic,Petrol,"PKR 61 lacs
Financing starts at PKR 97,376/Month
Managed by PakWheels",Floor Matts PakWheels inspected car Inspection report attached Number plates not issued 2nd Owner Token Tax Paid Manufacture 2020 Registered 2020 Documents available 2 keys available,7.7
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-10892724,Honda Civic 1.8 i-VTEC CVT 2017,2017,"91,023 km",1800 cc,Automatic,Petrol,"PKR 40 lacs
Financing starts at PKR 99,327/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2017 Registered 2017 1 key available The company NOC will be issued at the time of deal of buyer names,8.1
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-10906230,Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,"2,349 km",1800 cc,Automatic,Petrol,"PKR 58 lacs
Financing starts at PKR 102,874/Month
Managed by PakWheels",- PakWheels inspected car - Inspection report attached - Number plates available - 4th Owner - Token Tax Paid - Manufacture 2020 - Registered 2020 -Documents available - 2 keys available,8.3
https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-multan-10802085,Honda Civic Oriel 1.8 i-VTEC CVT 2016,2016,"90,356 km",1800 cc,Automatic,Petrol,"PKR 48 lacs
Financing starts at PKR 102,165/Month
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2016 - Registered 2016 - 2 keys available,7.1
https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-islamabad-10755946,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,2013,"166,650 km",1800 cc,Automatic,Petrol,"PKR 36.9 lacs
Managed by PakWheels",HID Lights Mirror Lights Ambiance Lights Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2013 Registered 2013 1 key available,8.3
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-gujranwala-10823527,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"151,171 km",1800 cc,Automatic,Petrol,"PKR 52.25 lacs
Financing starts at PKR 101,943/Month
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2018 Registered 2018 Documents available 2 keys available,7.3
https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-islamabad-10889590,Honda Civic EXi 2005,2005,"296,988 km",1500 cc,Manual,Petrol,"PKR 20 lacs
Managed by PakWheels",- Android Panel - Back Camera - Seats Covers - Floor Matting - Fog Lights - Back Camera - Security System - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 4th Owner - Manufacture 2005 - Registered 2005 - 1 key available,7.0
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-10784417,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"120,719 km",1800 cc,Automatic,Petrol,"PKR 49.5 lacs
Financing starts at PKR 105,357/Month
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,7.9
https://www.pakwheels.com/used-cars/honda-civic-2000-for-sale-in-rawalpindi-10717847,Honda Civic EXi Automatic 2000,2000,"178,737 km",1500 cc,Automatic,Petrol,"PKR 11.5 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax will be Paid Manufacture 2002 Registered 2002 1 key available,4.6
https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-islamabad-10872414,Honda Civic VTi Oriel Prosmatec 1.6 2005,2005,"131,836 km",1600 cc,Automatic,Petrol,"PKR 19.5 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid will be adjust Manufacture 2005 Registered 2005 2 keys available,4.1
https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-karachi-10844859,Honda Civic EXi 2005,2005,"124,068 km",1500 cc,Manual,Petrol,"PKR 17.5 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2005 Registered 2005 2 keys available Android panel Alloy rims Rear Camera sound system Engine changed also updated in document,6.1
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-rawalpindi-10759505,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"72,675 km",1800 cc,Automatic,Petrol,"PKR 61 lacs
Financing starts at PKR 97,376/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2021 Registered 2021 2 keys available,7.8
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-10899044,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"74,137 km",1800 cc,Automatic,Petrol,"PKR 49.8 lacs
Financing starts at PKR 105,996/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2018 Registered 2018 2 key available,7.7
https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-islamabad-10737007,Honda Civic VTi 1.8 i-VTEC 2013,2013,"184,922 km",1800 cc,Manual,Petrol,"PKR 25 lacs
Managed by PakWheels",- Body Kits - Spoiler - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates not issued - Token tax not Cleared - 3rd Owner - Manufacture 2013 - Registered 2013 - 1 key available,4.4
https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-faisalabad-10735811,Honda Civic 1.5 RS Turbo 2016,2016,"97,920 km",1500 cc,Automatic,Petrol,"PKR 63 lacs
Financing starts at PKR 100,568/Month
Managed by PakWheels",- Facelift - 17'' alloy rims - Yokohama tires - Ambient LED lights - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2016 - Registered 2017 - 2 keys available,9.3
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-10752376,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"169,503 km",1800 cc,Automatic,Petrol,"PKR 55.25 lacs
Financing starts at PKR 97,996/Month
Managed by PakWheels",-seat cover installed - PakWheels inspected car - Inspection report attached - Number plates available - 1st Owner - Token Tax Paid - Manufacture 2018 - Registered 2018 -Documents not check by pakwheels.com - 2 keys available,8.6
https://www.pakwheels.com/used-cars/honda-civic-2025-for-sale-in-lahore-10880916,Honda Civic RS 2025,2025,"9,750 km",1500 cc,Automatic,Petrol,"PKR 93.95 lacs
Financing starts at PKR 99,983/Month",Inspection report attached “New Yokohama tyres installed. Always driven on Hi-Octane. Scratch less car,9.8
https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-islamabad-10789850,Honda Civic VTi Prosmatec 1.6 2003,2003,"248,372 km",1600 cc,Automatic,Petrol,"PKR 17 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2003 Registered 2003 2 keys available,6.0
https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-rawalpindi-10748254,Honda Civic Oriel 2022,2022,"69,171 km",1500 cc,Automatic,Petrol,"PKR 76 lacs
Financing starts at PKR 94,360/Month
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2022 Registered 2022 Documents available 2 keys available,9.2
https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-lahore-10722597,Honda Civic VTi 1.8 i-VTEC 2011,2011,"42,092 km",1800 cc,Manual,Petrol,"PKR 38.5 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2011 Registered 2012 3 keys available,8.7
https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-karachi-10774583,Honda Civic EXi Prosmatec 2004,2004,"234,373 km",1500 cc,Automatic,Petrol,"PKR 16.9 lacs
Managed by PakWheels",Engine change PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2004 Registered 2004 Documents available 2 keys available Alloy rims Retractable mirror Fog Lamps Android panel Back camera installed LED lights,6.2
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-lahore-10751897,Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,"38,709 km",1800 cc,Automatic,Petrol,"PKR 60 lacs
Financing starts at PKR 106,421/Month
Managed by PakWheels",-Seat cover installed -Floor mates installed -Android panel installed - PakWheels inspected car - Inspection report attached - Number plates available - 1st Owner - Token Tax Paid - Manufacture 2019 - Registered 2019 -Documents not check by pakwheels.com - 1 key available,9.2
https://www.pakwheels.com/used-cars/honda-civic-2022-for-sale-in-multan-10768869,Honda Civic Oriel 2022,2022,"12,848 km",1500 cc,Automatic,Petrol,"PKR 89 lacs
Financing starts at PKR 94,715/Month
Managed by PakWheels",- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2022 - Registered 2022 - 2 keys available,9.5
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-10826181,Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,"31,931 km",1800 cc,Automatic,Petrol,"PKR 59 lacs
Financing starts at PKR 104,648/Month
Managed by PakWheels",Navigation By Honda Seat Covers PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2020 Registered 2020 Documents available 2 keys available,8.8
https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-karachi-10870943,Honda Civic Oriel 1.8 i-VTEC CVT 2016,2016,"91,105 km",1800 cc,Automatic,Petrol,"PKR 44 lacs
Financing starts at PKR 101,455/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax will be Paid Manufacture 2016 Registered 2016 1 keys available,7.5
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-rawalpindi-10905497,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,"132,395 km",1800 cc,Automatic,Petrol,"PKR 52.5 lacs
Financing starts at PKR 102,431/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2017 Registered 2017 2 key available,9.0
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-rawalpindi-10898284,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"144,479 km",1800 cc,Automatic,Petrol,"PKR 52.75 lacs
Financing starts at PKR 102,918/Month
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2018 Registered 2018 2 keys available,8.1
https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-islamabad-10802286,Honda Civic VTi Prosmatec 1.8 i-VTEC 2006,2006,"161,158 km",1800 cc,Automatic,Petrol,"PKR 20.5 lacs
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2006 - Registered 2006 - 1 key available,4.7
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-islamabad-10700986,Honda Civic 1.8 i-VTEC CVT 2019,2019,"202,297 km",1800 cc,Automatic,Petrol,"PKR 48 lacs
Financing starts at PKR 102,165/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax will be Paid Manufacture 2019 Registered 2019 2 keys available Alloy rims Fog lamps,8.5
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-10874492,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,"128,949 km",1800 cc,Automatic,Petrol,"PKR 41.9 lacs
Financing starts at PKR 104,045/Month
Managed by PakWheels",-seat cover installed -front grill updated - PakWheels inspected car - Inspection report attached - Number plates available - 3rd Owner - Token Tax Paid - Manufacture 2017 - Registered 2017 -Documents available - 2 keys available,6.4
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-10811487,Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,"89,896 km",1800 cc,Automatic,Petrol,"PKR 59 lacs
Financing starts at PKR 104,648/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2020 Registered 2021 2 keys available,8.4
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-10692681,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"111,354 km",1800 cc,Automatic,Petrol,"PKR 54 lacs
Financing starts at PKR 105,357/Month
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,8.9
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-10746608,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"42,629 km",1800 cc,Automatic,Petrol,"PKR 65.5 lacs
Financing starts at PKR 104,559/Month
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates not Issued 1st Owner Token Tax Paid Manufacture 2021 Registered 2021 2 keys available,8.9
https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-karachi-10896291,Honda Civic Oriel 2024,2024,"24,554 km",1500 cc,Automatic,Petrol,"PKR 85 lacs
Financing starts at PKR 105,535/Month
Managed by PakWheels",Seat Covers Floor Matts PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2024 Registered 2024 Documents available 2 keys available,9.7
https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-lahore-10903619,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,2012,"116,309 km",1800 cc,Automatic,Petrol,"PKR 27.8 lacs
Managed by PakWheels",-hid installed - PakWheels inspected car - Inspection report attached - Number plates available - 4th Owner - Token Tax Paid - Manufacture 2012 - Registered 2012 -Documents not check by pakwheels.com - 1 key available,6.2
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-10794118,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,"59,375 km",1800 cc,Automatic,Petrol,"PKR 48.5 lacs
Financing starts at PKR 103,229/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2017 Registered 2017 2 keys available,8.2
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-rawalpindi-10447460,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"55,996 km",1800 cc,Automatic,Petrol,"PKR 56.5 lacs
Financing starts at PKR 100,214/Month
Managed by PakWheels",- UG package - Head Lights - Matting installed - LED lights - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2018 - Registered 2018 - 2 keys available,9.5
https://www.pakwheels.com/used-cars/honda-civic-2023-for-sale-in-islamabad-10747698,Honda Civic RS 2023,2023,"34,314 km",1500 cc,Automatic,Petrol,"PKR 88 lacs
Financing starts at PKR 93,651/Month
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2023 Registered 2023 Documents available 2 keys available,9.4
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-10896494,Honda Civic Turbo 1.5 VTEC CVT 2017,2017,"61,379 km",1500 cc,Automatic,Petrol,"PKR 48.5 lacs
Financing starts at PKR 103,229/Month
Managed by PakWheels",-floor mates installed -ceramic coating installed - PakWheels inspected car - Inspection report attached - Number plates available - 2nd Owner - Token Tax Paid - Manufacture 2017 - Registered 2017 -Documents not check by pakwheels.com - 1 key available,9.1
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-10831252,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"69,363 km",1800 cc,Automatic,Petrol,"PKR 61.5 lacs
Financing starts at PKR 98,174/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2021 Registered 2021 2 keys available,8.8
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-10886185,Honda Civic 1.8 i-VTEC CVT 2017,2017,"89,487 km",1800 cc,Automatic,Petrol,"PKR 42.5 lacs
Financing starts at PKR 105,535/Month
Managed by PakWheels",Documents available NOC will be provide at the time of deal PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2017 Registered 2017 1 key available,8.2
https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-karachi-10865454,Honda Civic MX (Hybrid) 2006,2006,"90,369 km",1300 cc,Automatic,Hybrid,"PKR 27 lacs
Managed by PakWheels",-auction clear vehicle -seat cover installed -floor mates installed -android panel installed -body kit installed - PakWheels inspected car - Inspection report attached - Number plates available - 2nd Owner - Token Tax Paid - Manufacture 2006 - Registered 2024 -Documents not check by pakwheels.com - 2 keys available,5.7
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-10864945,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,"144,408 km",1800 cc,Automatic,Petrol,"PKR 46.5 lacs
Financing starts at PKR 98,972/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2017 Registered 2018 2 keys available,7.7
https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-karachi-10755983,Honda Civic EXi Prosmatec 2004,2004,"194,873 km",1500 cc,Automatic,Petrol,"PKR 16 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2004 Registered 2004 2 keys available,4.6
https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-islamabad-10898569,Honda Civic EXi 2005,2005,"218,866 km",1500 cc,Manual,Petrol,"PKR 16.85 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 4th Owner Token Tax Paid Manufacture 2005 Registered 2006 1 key available Sound system installed Android panel Rear camera LED lights installed,3.8
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-multan-10701808,Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,"40,545 km",1800 cc,Automatic,Petrol,"PKR 54 lacs
Financing starts at PKR 105,357/Month
Managed by PakWheels",- Retractable Mirrors - Speakers - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2019 - Registered 2019 - 2 keys available,8.5
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-islamabad-10647342,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,"70,615 km",1800 cc,Automatic,Petrol,"PKR 57 lacs
Financing starts at PKR 101,100/Month
Managed by PakWheels",- Dashboard Meter is 2021 installed - Alloy Rims model 2021 installed - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2018 - Registered 2018 - 2 keys available,9.2
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-islamabad-10865270,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,"138,901 km",1800 cc,Automatic,Petrol,"PKR 47.5 lacs
Financing starts at PKR 101,100/Month
Managed by PakWheels",- Fog Lights - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 7th Owner - Manufacture 2017 - Registered 2017 - 1 key available,6.6
https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-rawalpindi-10830460,Honda Civic VTi 1.8 i-VTEC 2010,2010,"211,674 km",1800 cc,Manual,Petrol,"PKR 24 lacs
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2010 Registered 2010 2 keys available Android panel,4.4
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-islamabad-10861500,Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,"61,580 km",1800 cc,Automatic,Petrol,"PKR 50 lacs
Financing starts at PKR 106,421/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax not Paid Manufacture 2019 Registered 2019 2 keys available,7.9
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-10807373,Honda Civic 1.5 RS Turbo 2020,2020,"9,851 km",1500 cc,Automatic,Petrol,"PKR 65 lacs
Financing starts at PKR 103,761/Month",No Calls only Message or Whatsapp. First Owner All Taxes Paid Low Mileage Inside Out Fully Original As Good As Brand New Car Driven on High-Octane Only Kept with Extra Care Only Serious Buyers Contact Will Be Sold To Nearest Offer. Transfer Mandatory. 100% original .,9.8
https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-peshawar-10855761,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2007,2007,"93,031 km",1800 cc,Automatic,Petrol,"PKR 26 lacs
Managed by PakWheels",- PakWheels inspected car - Inspection report attached - Number plates not issued - 4th Owner - Token Tax Paid - Manufacture 2007 - Registered 2007 -Documents not check by pakwheels.com - 2 keys available,8.8
https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-karachi-10766970,Honda Civic MX (Hybrid) 2010,2010,"159,509 km",1300 cc,Automatic,Hybrid,"PKR 27.99 lacs
Managed by PakWheels",Seat Covers Floor Matts Android Panel PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2010 Registered 2015 Documents available Current Owner card will be Provided soon 1 key available,6.6
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-10747809,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,"39,155 km",1800 cc,Automatic,Petrol,"PKR 68.5 lacs
Financing starts at PKR 97,198/Month
Managed by PakWheels",PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2021 Registered 2021 Documents available 2 keys available Navigation system installed by Honda,9.0
https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-karachi-10820758,Honda Civic VTi Oriel 1.8 i-VTEC 2012,2012,"83,080 km",1800 cc,Automatic,Petrol,"PKR 26.5 lacs
Managed by PakWheels",Sound System Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 4th Owner Token Tax Paid Manufacture 2012 Registered 2012 1 key available,7.0
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-rawalpindi-10855838,Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,"55,956 km",1800 cc,Automatic,Petrol,"PKR 60 lacs
Financing starts at PKR 106,421/Month
Managed by PakWheels",- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2020 - Registered 2020 - 2 keys available,9.2
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-peshawar-10544828,Honda Civic Hatchback 1.0 Automatic 2018,2018,"75,698 km",998 cc,Automatic,Petrol,"PKR 47 lacs
Managed by PakWheels",- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2021 - 1 key available,7.1
https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-karachi-10879499,Honda Civic EXi 2002,2002,"125,876 km",1500 cc,Manual,Petrol,"PKR 12 lacs
Managed by PakWheels",-seat cover installed -alloy wheels installed - PakWheels inspected car - Inspection report attached - Number plates available - 3rd Owner - Token Tax Paid - Manufacture 2002 - Registered 2002 -Documents not check by pakwheels.com - 2 keys available,4.6
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-karachi-10895441,Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,"92,780 km",1800 cc,Automatic,Petrol,"PKR 54 lacs
Financing starts at PKR 105,357/Month
Managed by PakWheels",Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2019 Registered 2019 2 keys available,8.2
