url,title_version,model_year,mileage_cleaned,engine_cleaned,transmission,fuel,price_cleaned,description,inspection_score,data_source,mileage,engine,price
https://www.pakwheels.com/used-cars/honda-city-2025-for-sale-in-multan-10914665,Honda City 1.2L CVT 2025,2025,,,Automatic,Petrol,,Alloy Rims.,8.9,silver_predicted,6500.0,1200.0,5250000.0
https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-islamabad-10915078,Honda Civic Oriel 2024,2024,,,Automatic,Petrol,,Urgent for Sale!! Full Options Honda Civic - 100% Original - New Battery Installed - Black Flooring for a sleek look - Honda Avenue maintained - First Owner - Service history available - All token taxes paid up to date Contact me for more details and to schedule a viewing,8.9,silver_predicted,33500.0,1500.0,8334999.999999999
https://www.pakwheels.com/used-cars/honda-accord-2003-for-sale-in-karachi-10914794,Honda Accord CL7 2003,2003,,,Automatic,Petrol,,Honda accord 2003/2007 Mint condition Only 2 pieces touchup Rest are original Own engine Demand 2150/-,9.0,silver_predicted,114000.0,2000.0,2145000.0
https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-karachi-10735471,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,2014,,,Automatic,Petrol,,2014 UG oriel 1 fender Touchup sunroof leather seats Navigation 98k mileage X rim installed new tyres neat and clear car scratchless body Complete original file is availble . Driven on petrol throughout . Exchange option can be considered.,9.3,silver_predicted,98000.0,1800.0,3595000.0000000005
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-10915072,Honda Civic 1.8 i-VTEC CVT 2017,2017,,,Automatic,Petrol,,Ak peice touch hn Baki total ok hn,9.4,silver_predicted,100400.0,1800.0,4820000.0
https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-karachi-10915066,Honda City Aspire Prosmatec 1.5 i-VTEC 2021,2021,,,Automatic,Petrol,,100% original . Complete original file is availble . As good as a brand new car. Need to sell the car urgently.,9.3,silver_predicted,62.0,1500.0,4250000.0
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-10882762,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,,,Automatic,Petrol,,Honda Civic Full option UG orignal book/file Engine 100% suspention 100% Interior 10/10 Brandnew tyres Just one fender repaint Sonax Glass coated Just buy and drive fully mantained car,9.1,silver_predicted,88000.0,1800.0,5350000.0
https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-karachi-10914523,Honda Civic VTi Prosmatec 1.8 i-VTEC 2014,2014,,,Automatic,Petrol,,"Car is in Immaculate condition, 100% Original bumper to bumper genuine",9.5,silver_predicted,132000.0,1800.0,3350000.0
https://www.pakwheels.com/used-cars/honda-br-v-2019-for-sale-in-islamabad-10914516,Honda BR-V i-VTEC S 2019,2019,,,Automatic,Petrol,,First owner Bumper to Bumper,9.4,silver_predicted,86000.0,1500.0,4450000.0
https://www.pakwheels.com/used-cars/honda-n-wgn-2018-for-sale-in-islamabad-10915033,Honda N Wgn Custom G L Package 2018,2018,,,Automatic,Petrol,,Exchange Possible Self Import Car 2018 Import 2026 Registered 3.8 Old Auction Sheet (2018 Year) 1 piece Touch from Japan Total Genuine Black Dual Tone PPF for Protection Islamabad NO Lifetime Token Not A Dealer Family use Car,9.4,silver_predicted,95000.0,660.0,2750000.0
https://www.pakwheels.com/used-cars/honda-civic-1998-for-sale-in-lahore-10914931,Honda Civic EXi 1998,1998,,,Manual,Petrol,,Lightweight allow rims. Original book of this car is also available. All service history log maintained. Original return file is available. Never been into any accident. Fitted with new tires. Token tax is up to date. Urgently need to sell the car. Totally driven on petrol. Minor Accidental Cars. Engine is changed. No call/SMS will be answered after office hours,8.8,silver_predicted,50000.0,1500.0,1150000.0
https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-islamabad-10914936,Honda Civic VTi Oriel 1.8 i-VTEC 2006,2006,,,Manual,Petrol,,"Honda Reborn 2006 model sunroof Biometric on spot . Tunk touching roof pillar genuine sides Shower condition 10/9 engine 10/10 suspension 10/10 tyre 10/7 overall car was very good condition interior fully genuine recently kaam karaya hay total cost 1lac 20k ka huwa hay jis may mechanically kaam huwa hay sara gari andr wali side se rust hay foot boat se pehly bata ra taky na ap ka time waste ho na mera ho. AFTER MARKET LOW PROFILE TYRE (YOKOHAMA) AND RIMS. Sound system Boofer back two speaker genuine pioneers. with out Amplifier. if you want more pictures then call me or whatsapp me. sim par call na karyn whatsapp pr jab marzi kar lyn. 0333;"""";"";450;*;"";77;""""! ""! 59 Call/SMS only during office hours please. Exchange option can be considered. Never been into any accident. Will be sold to nearest offer.",9.1,silver_predicted,248000.0,1800.0,2100000.0
https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-lahore-10915016,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,2014,,,Automatic,Petrol,,New tyres x ky alloy rim lagy hain or bhi bht extra saman laga hoa gari ko,9.2,silver_predicted,121000.0,1800.0,3550000.0
https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-rawalpindi-10914934,Honda Civic VTi Oriel 1.6 2004,2004,,,Manual,Petrol,,Honda civic eagle eye 2004 Islamabad registered Outer full showered for fresh look inner total genuine D16b engine Carbon fiber steering allowrims All original documents are complete .,9.0,silver_predicted,200200.0,1600.0,170000.0
https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-rawalpindi-10914654,Honda City 1.3 i-VTEC Prosmatec 2021,2021,,,Automatic,Petrol,,Need to sell the car urgently. Price is slightly negotiable. Serious buyers only. Thank you.,9.2,silver_predicted,119000.0,1300.0,3979999.9999999995
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-lahore-10915032,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,,,Automatic,Petrol,,Everything is in genuine condition 2018Model 10/10 Home use car just buy & drive .,9.5,silver_predicted,55000.0,1800.0,5500000.0
https://www.pakwheels.com/used-cars/honda-n-one-2015-for-sale-in-islamabad-10914655,Honda N One G 2015,2015,,,Automatic,Petrol,,Honda n one 2015 model 2018 registered Lahore no Full option 3rd owner Roof pillars and bonet genuine Seal to seal Non accidental Retractable mirrors Android panel installed Ambient lights installed Atmospheric lights installed Underglow lights installed Project headlamps installed High quality speakers installed Engine 110% Suspension 110% recently work done Fresh tyres New alloyrims Smooth drive like brand new Serious buyers contact only,8.1,silver_predicted,126000.0,660.0,2360000.0
https://www.pakwheels.com/used-cars/honda-civic-1991-for-sale-in-karachi-10915018,Honda Civic 1991,1991,,,Manual,Petrol,,"civic 90 reconditioned 91 never majored accident, good compression water dropping engine. alloy rims perfect drive straight pipe mufler installed new dry battery installed recently. car on my name transfer must",9.0,silver_predicted,99189.0,1300.0,420000.0
https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-daska-10805623,Honda City i-DSI 2006,2006,,,Manual,Petrol,,Chatt Dikki or bounat janiun Lightweight allow rims .,9.1,silver_predicted,160000.0,1300.0,1900000.0
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-karachi-10908144,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,,,Automatic,Petrol,,first owner 2021 model honda maintaind from first day till now record avaialble.,9.2,silver_predicted,59000.0,1800.0,5675000.0
https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-islamabad-10581174,Honda Civic Oriel 2024,2024,,,Automatic,Petrol,,"HONDA CIVIC ORIEL 2024 MODEL B2B HONDA MAINTAINED WITH HISTORY FIRST OWNER 35K KM DRIVEN SPARE KEYS AND OWNER MANUAL BURGUNDY ROOM WITH ADD ONS WORTH OF 1 MILLION: PPF FROM DAY ONE CARBON FIBER INTERIOR TRIMS BODY KIT ALONG WITH RS SPOILER RS RIMS ORIGINAL NOT CHINA SOUND DAMPING SHEETS LED LIGHTS BRAND NEW YOKOHAMA TYRES DEMAND 8,650,000",9.0,silver_predicted,34000.0,1500.0,8650000.0
https://www.pakwheels.com/used-cars/honda-vezel-2017-for-sale-in-islamabad-10907730,Honda Vezel Hybrid Z Style Edition 2017,2017,,,Automatic,Hybrid,,2017 model 2021 import (Self Import).100% original except front bumper. Call/SMS in office hours only. Total driven on high octane. Brand new tires installed.Token tax is up to date. Single handed driven from the date of import. Will be sold to nearest offer. No foolish offer will be entertained so keep away chaska party...,9.2,silver_predicted,85000.0,1500.0,6900000.0
https://www.pakwheels.com/used-cars/honda-civic-2025-for-sale-in-rawalpindi-10915027,Honda Civic Oriel 2025,2025,,,Automatic,Petrol,,Honda Civic Orjel 2025 First owner Extended warranty BridgeStone tyres installed Transfer is must,9.1,silver_predicted,11500.0,1500.0,9200000.0
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-mardan-10914925,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,,,Automatic,Petrol,,The car is bumper to bumper in its orignal paint. Including bumpers Scratchless and dentless body just like new. Occasionally used as 3rd car. The car still smells like a new car. The car is far more beautiful in real then in pictures. Spare wheel unused.All user manuals and spare key are along with the car. Complete service details available. As good as a brand new car. Please avoid foolish offers.,8.7,silver_predicted,18000.0,1800.0,6900000.0
https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-karachi-10914975,Honda City 1.3 i-VTEC Prosmatec 2018,2018,,,Automatic,Petrol,,Honda City 1.3 prosmatic 2018 model 2018 registered 93k driven Engine is in perfect condtion 1 fender color 1st owner throughout company maintained,9.2,silver_predicted,93000.0,1300.0,3500000.0
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-lahore-10914616,Honda Civic 1.8 i-VTEC CVT 2021,2021,,,Automatic,Petrol,,"For Sale: Honda Civic 2021 – Totally Genuine & Excellent Condition I am selling my Honda Civic 2021 model in 100% genuine condition. The car has been driven 78,000 km and is extremely well-maintained. No accidents, no paint work – everything is completely original. • Model: 2021 • Mileage: 78,000 km • Condition: Total genuine / original paint • Smooth drive, powerful engine, and immaculate interior • Used with great care A perfect choice for anyone looking for a reliable, clean, and trouble-free car.",9.0,silver_predicted,78000.0,1800.0,6050000.0
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-lahore-10914929,Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,,,Automatic,Petrol,,Owned by senior army officer Fully Maintained and Immaculate Condition,9.4,silver_predicted,84000.0,1800.0,5800000.0
https://www.pakwheels.com/used-cars/honda-city-2019-for-sale-in-gujranwala-10915053,Honda City 1.3 i-VTEC Prosmatec 2019,2019,,,Automatic,Petrol,,Everything is in genuine condition. Authorized dealership maintained. Original book is available as well. Complete original file is availble. Fitted with new tires.,9.0,silver_predicted,50000.0,1300.0,3975000.0
https://www.pakwheels.com/used-cars/honda-civic-2019-for-sale-in-lahore-10914995,Honda Civic Oriel 1.8 i-VTEC CVT 2019,2019,,,Automatic,Petrol,,Civic 2019 ug Chat diggi bonnet genuine Side paint for fresh look Location lahore Fresh tyre,9.3,silver_predicted,75000.0,1800.0,5250000.0
https://www.pakwheels.com/used-cars/honda-n-wgn-2016-for-sale-in-lahore-10914923,Honda N Wgn Custom G 2016,2016,,,Automatic,Petrol,,outer almost Genuine inner total Genuine engine suspension,9.4,silver_predicted,129000.0,660.0,2700000.0
https://www.pakwheels.com/used-cars/honda-accord-2003-for-sale-in-sargodha-10915020,Honda Accord CL7 2003,2003,,,Automatic,Petrol,,honda accord 2003 model 2006 import boimetric available Exchange possible,8.8,silver_predicted,190000.0,2000.0,2250000.0
https://www.pakwheels.com/used-cars/honda-city-2025-for-sale-in-lahore-10914591,Honda City 1.5L ASPIRE S CVT 2025,2025,,,Automatic,Petrol,,Honda City 1.5L Aspire S cvt 2025 Model Unregistered Zero Meter.,9.2,silver_predicted,25.0,1500.0,6350000.0
https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-lahore-10810015,Honda City 1.3 i-VTEC 2011,2011,,,Manual,Petrol,,Honda city 1.3 black 1 piece touching due to scratches rest genuine just buy and drive no work required After market Allow rims Fog lights Led panal body kits Face-lift in 2019 from Honda Chill Ac All documents Available one of the best and cleanest car in town No foolish offers,8.8,silver_predicted,130.0,1300.0,2600000.0
https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-karachi-10915011,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,2012,,,Automatic,Petrol,,HONDA REBORN UG GRADE 100 % Geniune No shower ( Only Bounte touchup) New tyre Engine 100 % Suspension 100% Transmission 100% Ac 100% ONLY GENIUNE BUYERS CONTACT PLEASE,9.2,silver_predicted,123000.0,1800.0,2850000.0
https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-peshawar-10914933,Honda Civic 2005,2005,,,Manual,Petrol,,"Civic 2005 – Outstanding Drive, D17 Engine, Fuel Efficient This Civic is maintained to corporate-grade performance standards, equipped with the highly reliable D17 engine delivering 16+ km/l fuel average with AC. It’s a complete buy-and-drive unit, requiring zero post-purchase work. Key Features: • D17 engine with strong performance output. Check out on google • Verified 16+ km/l average with AC • Smooth suspension and transmission • Clean interior and exterior • All functions operational • Ideal for city and long-route usage • 70% genuine exterior interior 100% • On meter mileage is 235 but in new engine only 35ooo driven A value-driven asset for buyers seeking reliability, efficiency, and hassle-free ownership. Contact only on WhatsApp Delar’s stay away it’s for family not for bargain",9.2,silver_predicted,235000.0,1700.0,2200000.0
https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-karachi-10914951,Honda Civic VTi Prosmatec 1.8 i-VTEC 2014,2014,,,Automatic,Petrol,,Hardtop 2nd Owner Personal/family driven car (not by driver/chauffeur) genuine KMs 2 touch ups clean & maintained interior interior all intact - nothing broken documents complete tax paid till June 2026 call/WhatsApp for queries ownership transfer is necessary/must.,9.2,silver_predicted,101500.0,1800.0,3590000.0
https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-islamabad-10914558,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,2013,,,Automatic,Petrol,,"Honda Civic Rebirth 2013, model 123000km driven Car is very well kept in immaculate condition Token upto date Own name. Biometric on spot",9.0,silver_predicted,123000.0,1800.0,4100000.0
https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-multan-10914997,Honda City EXi S Automatic 2001,2001,,,Automatic,Petrol,,"Honda City 2001 – Urgent Sale • Original Return File Available • Original Book Available + Smart Card • Total Petrol Driven • No Accident • All Token Taxes Paid Up-to-Date • Price Slightly Negotiable Additional Features: Aftermarket Stylish Alloy Rims Brand New LCD Installed AC Chilled – No Work Required Engine, Suspension & Gear 100% OK Smooth Drive & Well Maintained Family Used Car Reason for Sale: Urgently need to sell. Perfect option for family use & daily driving lovers.",9.0,silver_predicted,65000.0,1500.0,1110000.0
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-10893464,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,,,Automatic,Petrol,,02 OWNER TRANSFER MANDATORY BUMPER TO BUMPER GENUINE SCRATCHLESS SPOTLESS SPARE WHEEL UNUSED JUST BUY AND DRIVE DROP MSG ON WHATSAPP IF CALLS ARE NOT ANSWERED,9.5,silver_predicted,17000.0,1800.0,5250000.0
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-10914538,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,,,Automatic,Petrol,,Honda civic ug Model 2018 Registered 2019 New meter 70k driven B2b original Up for sale,9.0,silver_predicted,70000.0,1800.0,5100000.0
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-faisalabad-10894895,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,,,Automatic,Petrol,,Hkghgcgvv,9.4,silver_predicted,150000.0,1800.0,4800000.0
https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-nankana-sahib-10884990,Honda Civic EXi 2005,2005,,,Manual,Petrol,,"AC 100% Tyres 80% Sides some pieces shower. Chat, Digi, Hoda original. Bonet 70% Genion. Engine Health 70% Own my name. Biometric on the spot. All original documents are complete. Original book of this car is also available. Totally driven on petrol. Fitted with new tires. Token tax is up to date. I want to upgrade so need to sell urgently. Location: Main Faislabad Road Mananwala, District Sheikhupura.",8.8,silver_predicted,202103.0,1500.0,1450000.0
https://www.pakwheels.com/used-cars/honda-br-v-2019-for-sale-in-faisalabad-10797230,Honda BR-V i-VTEC S 2019,2019,,,Automatic,Petrol,,Total Genuine Paint New Tyre drive like a brand new car Biometric on the spot,9.6,silver_predicted,102500.0,1500.0,4450000.0
https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-wah-cantt-10914790,Honda City i-DSI Vario 2006,2006,,,Automatic,Petrol,,Honda City automatic vario good condition . The car was in the use of an Army Officer. Original return file is available . Complete service details available. Driven on petrol throughout . As good as a brand new car. Few paint touchups on the body . Fitted with new tires. Never got into accident. Original book of this car is also available. Engine is good condition . All taxes paid.,8.8,silver_predicted,195000.0,1300.0,2500000.0
https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-karachi-10914390,Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,,,Automatic,Petrol,,"Honda Civic UG Top Of The Line MODEL 2018 White Color Full Original Just Like Zero Meter 55,000 KM DRIVEN ONLY TRANSFER VERY MUST, Biometric Available Location: Gulistan e Johar Karachi",9.0,silver_predicted,55000.0,1800.0,5100000.0
https://www.pakwheels.com/used-cars/honda-civic-2014-for-sale-in-lahore-10914710,Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,2014,,,Automatic,Petrol,,Everything is in genuine condition. Fully maintained through authorized dealership. Alloy Rims. Original book of this car is also available. Non accidental. Fitted with new tires. All taxes paid. Paint touchups in a few places. Front and back bumper paint (front bumper is damaged with a light dent on bonet right side door dry dent and fender),9.1,silver_predicted,154000.0,1800.0,4000000.0
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-faisalabad-10896911,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,,,Automatic,Petrol,,- Spoiler - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2021 - Registered 2022 - 2 keys available,8.8,silver_predicted,91842.0,1800.0,6000000.0
https://www.pakwheels.com/used-cars/honda-n-one-2022-for-sale-in-gujranwala-10863195,Honda N One RS 2022,2022,,,Automatic,Petrol,,Top of the Line R.S Package Black With Orange interior 2022 Model N one TURBO 2024 december import 1st owner Total Genuine From japan 3.5 Grade Auction sheet RS Alloy Rims Black Peddle shifter cruise control 8 Airbag Radar Climate Control Electric Heated Seats New Tyres No Work in car Home used Car dealers kindly stay Away Serious buyers Contact Only,9.4,silver_predicted,34120.0,660.0,4375000.0
https://www.pakwheels.com/used-cars/honda-civic-1995-for-sale-in-islamabad-10738074,Honda Civic 1995,1995,,,Manual,Petrol,,No accident at all front back sides no main accident outer paint no main accident,9.4,silver_predicted,1.0,1300.0,800000.0
https://www.pakwheels.com/used-cars/honda-br-v-2021-for-sale-in-islamabad-10914853,Honda BR-V i-VTEC S 2021,2021,,,Automatic,Petrol,,Brv s full option brand new condition total genuine no scratches no dents no paint 100% guaranteed 2original remotes owner manual book warranty book complete service history company maintained from day first brand new tyres drive like new car first owner seeing is believing trouble free car contact only serious buyers,9.4,silver_predicted,64000.0,1500.0,5340000.0
https://www.pakwheels.com/used-cars/honda-accord-2008-for-sale-in-lahore-10797511,Honda Accord 24TL Sports Style 2008,2008,,,Automatic,Petrol,,Lightweight allow rims . Brand new tires installed. Never got into accident. Token tax is up to date.,9.0,silver_predicted,120000.0,2400.0,4200000.0
https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-islamabad-10914754,Honda Civic VTi Oriel 1.8 i-VTEC 2013,2013,,,Manual,Petrol,,car is in good condition new tyres,9.2,silver_predicted,172000.0,1800.0,3150000.0
https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-nowshera-cantt-10914770,Honda City i-DSI 2005,2005,,,Manual,Petrol,,The car was in the use of an Army Officer. Fully maintained through authorized dealership. Complete original file is availble . Totally driven on petrol. Exchange is possible with other car . Few paint touchups on the body . Non accidental. Original book is available as well. price negotiable a little bit. Urgently need to sellthe car.,9.0,silver_predicted,150000.0,1300.0,2350000.0
https://www.pakwheels.com/used-cars/honda-accord-2005-for-sale-in-lahore-10914850,Honda Accord VTi 2.4 2005,2005,,,Automatic,Petrol,,"2005 model 2006 registered Engine suspension in excellent condition. 6 air bags. Automatics adjustable seats. Large android panel. Neat and clean interior Tyre 80 %. Book file genuine. On my own name. Token upto date. Below roof showered. Comfortable smooth drive. Call for more info. No sms please, only for serious buyers.",8.8,silver_predicted,238000.0,2400.0,2650000.0
https://www.pakwheels.com/used-cars/honda-n-wgn-2022-for-sale-in-multan-10864147,Honda N Wgn G 2022,2022,,,Automatic,Petrol,,Price is slightly negotiable. 4 GRADE CAR STEAL ALERT!,9.1,silver_predicted,57000.0,660.0,3800000.0
https://www.pakwheels.com/used-cars/honda-city-2015-for-sale-in-islamabad-10914907,Honda City Aspire 1.5 i-VTEC 2015,2015,,,Manual,Petrol,,family used car no work required just buy and drive. allow rims . Original card is available . Petrol driven . All token taxes are paid for life . Price is negotiable. Need to sell the car urgently. Never been into any accident.,8.9,silver_predicted,220.0,1500.0,3250000.0
https://www.pakwheels.com/used-cars/honda-vezel-2019-for-sale-in-lahore-10603981,Honda Vezel Hybrid Z Honda Sensing 2019,2019,,,Automatic,Hybrid,,"Model: 2019 Import: 2024 (End) Unregistered Auction Grade : 4.5 A Edition: Z Sensing Milage: 88,000 km Verified Auction Sheet available",9.1,silver_predicted,88000.0,1500.0,7050000.0
https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-rawalpindi-10893922,Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,,,Automatic,Petrol,,"Guaranteed low mileage. Driven very less and used as second car. Inside out fully original. As good as a brand new car. No dent or paint. All token taxes are paid to date. Second owner. Owned by Army Officer. Leatherite seat covers, floor mat installed. Unused spare tyre. Two-digit number 54. Dealers to stay away. Transfer is must.",9.4,silver_predicted,16130.0,1800.0,7340000.000000001
https://www.pakwheels.com/used-cars/honda-civic-1998-for-sale-in-charsadda-10876242,Honda Civic EXi Automatic 1998,1998,,,Automatic,Petrol,,Hard Tunned with P28 ECU 2 step tunned back lights after market Led Installled inner genuine outer shower No accidentall 100% in seals Air intake pipe with filter installed kranze Rims with New Tyres low profile tyres all documents clear Own my name biomatric On spot suspension 100/100,9.3,silver_predicted,100000.0,1500.0,1600000.0
https://www.pakwheels.com/used-cars/honda-civic-1996-for-sale-in-islamabad-10914898,Honda Civic EXi 1996,1996,,,Manual,Petrol,,Honda Lover Gift 2nd Owner 1996 Model Complete original file is availble . Non accidental. Driven on petrol throughout . Engine 100% Suspension 100% Tyer 75%>85% 5 Alloy Rims original 1996 model Price is flexible. Need to sell the car urgently.,9.0,silver_predicted,145000.0,1500.0,1270000.0
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-lahore-10914764,Honda Civic Oriel 1.8 i-VTEC CVT 2020,2020,,,Automatic,Petrol,,"Car is in genuine, well-maintained condition with only 41,461 km driven. Engine, suspension, and CVT transmission are perfectly smooth. Interior is clean, smoke-free, and fitted with premium seat covers and original multimedia system. Exterior is overall very neat, with minor scratches on the left passenger door and rear bumper — purely cosmetic. No accidental damage to engine or trunk of the car. First owner. A carefully used, reliable family car — just buy and drive. Price is slightly negotiable **NO CALLS. ONLY WHATSAPP MSG**",9.0,silver_predicted,42000.0,1800.0,6000000.0
https://www.pakwheels.com/used-cars/honda-n-box-2013-for-sale-in-lahore-10914846,Honda N Box G-L Package 2013,2013,,,Automatic,Petrol,,No call/SMS will be answered after office hours. Will be sold to nearest offer. All token taxes are paid for life. Complete original file is availble.,9.4,silver_predicted,280000.0,660.0,2300000.0
https://www.pakwheels.com/used-cars/honda-city-2009-for-sale-in-faisalabad-10791516,Honda City 1.3 i-VTEC 2009,2009,,,Manual,Petrol,,Serious buyers contact only Home use car Ac chill No work required Never got into accident. All token taxes are paid to date. Need to sell the car urgently. Totally driven on petrol. Original return file is available. Will be sold to nearest offer.,9.2,silver_predicted,206200.0,1300.0,2300000.0
https://www.pakwheels.com/used-cars/honda-city-2000-for-sale-in-karachi-10659151,Honda City EXi 2000,2000,,,Manual,Petrol,,"Honda City, Model: 2000, Manual Transmission. Outer Shower inner original, non-accidental. Perfect Condition. Just Buy And Drive",9.1,silver_predicted,130000.0,1300.0,975000.0
https://www.pakwheels.com/used-cars/honda-br-v-2017-for-sale-in-karachi-10914854,Honda BR-V i-VTEC 2017,2017,,,Automatic,Petrol,,second owner good condition,9.3,silver_predicted,45000.0,1500.0,4000000.0
https://www.pakwheels.com/used-cars/honda-city-2010-for-sale-in-karachi-10914757,Honda City 1.3 i-VTEC 2010,2010,,,Manual,Petrol,,Honda City 1.3 2010 model 12 Reg. Menual Transmission Roof Genuine other shower Inside Seal pack Engine change 100 percent Suspension 80 percent Aftermarket Alloy wheels 2nd owner Tax up to date Price Final No exchange,9.1,silver_predicted,210800.0,1300.0,1850000.0
https://www.pakwheels.com/used-cars/honda-civic-1996-for-sale-in-islamabad-10914780,Honda Civic EXi 1996,1996,,,Manual,Petrol,,"Honda civic 96 model , lahore no , manual , black color ,,,, inner geniune outer painted ,, Power window Power steering ,,,new tyres and rims ,,, pannnel installed ,,,, Ac heater working ,,,, excellent fuel average all documents clear , demand 10.50lakh",9.0,silver_predicted,300000.0,1500.0,1050000.0
https://www.pakwheels.com/used-cars/honda-city-2020-for-sale-in-lahore-10899900,Honda City 1.3 i-VTEC Prosmatec 2020,2020,,,Automatic,Petrol,,Honda City December 2020 Model. 1.3 Auto Transmission. B2B genuine. Around 98000 Kms Driven. Scratches are shown in pictures with black circles. Engine and every other part is in perfetct condition. Using this car since FEB 2022. Please Contact after 2PM.,9.3,silver_predicted,98000.0,1300.0,4200000.0
https://www.pakwheels.com/used-cars/honda-n-box-2021-for-sale-in-lahore-10914901,Honda N Box Custom GL 2021,2021,,,Automatic,Petrol,,Honda N BOX CUSTOM MODEL 2021 Import 2024 Only diggi and bumper spray Alloy Rims. Will be sold to nearest offer. Driven on petrol throughout.,9.0,silver_predicted,36000.0,658.0,3450000.0
https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-wah-cantt-10914730,Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,,,Automatic,Petrol,,Low mileage supreme condition own my name Islamabad number everything is perfect alhumdulliah,9.2,silver_predicted,81000.0,1800.0,5250000.0
https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-karachi-10842554,Honda Civic 1.8 i-VTEC CVT 2020,2020,,,Automatic,Petrol,,"2020 Honda Civic: Genuine & Gorgeous! The perfect blend of sporty style and famous Honda reliability. This 10th Generation Civic is a true head-turner, maintained with ZERO compromise and in 100% Fully Genuine condition. Don't Settle for Less! Year: 2020 Model Condition: Fully Genuine Paint & Engine (Guaranteed) Features: Modern Styling, Smooth Drive, Excellent Fuel Economy. Special Offer: Exchange Possible! Looking to upgrade or downgrade? We welcome exchange offers for your existing vehicle. Drive away in this stunning Civic today! Serious buyers only. Contact now for viewing and to discuss your exchange!",9.2,silver_predicted,32000.0,1800.0,5200000.0
https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-lahore-10914650,Honda Civic VTi Oriel 1.6 2004,2004,,,Manual,Petrol,,Urgent sale 2 fender geneuin Gift for civic lover,9.3,silver_predicted,175000.0,1600.0,1420000.0
https://www.pakwheels.com/used-cars/honda-civic-2024-for-sale-in-islamabad-10914696,Honda Civic Oriel 2024,2024,,,Automatic,Petrol,,"B2B Beautiful White with burgundy interior(RARE) Only 22k driven Honda maintain With spare key and owner manual PPF(front,back bumper and sides only) Just like a brand new car Buy and drive Family used Best to buy",9.1,silver_predicted,22000.0,1500.0,8650000.0
