url,title_version,model_year,mileage_cleaned,engine_cleaned,transmission,fuel,price_cleaned,description,inspection_score
https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2014-for-sale-in-lahore-10763011,Toyota Corolla Fielder Hybrid 2014,2014,228891,1500.0,Automatic,Hybrid,3800000.0,Floor Matting Floor Matts Alloy Rims New Tiers Seat Covers Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2014 Registered 2017 2 keys available,5.1
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2022-for-sale-in-karachi-10857374,Toyota Yaris Sedan ATIV X CVT 1.5 2022,2022,38687,1500.0,Automatic,Petrol,4700000.0,-door visor installed - PakWheels inspected car - Inspection report attached - Number plates available - 1st Owner - Token Tax Paid - Manufacture 2022 - Registered 2022 -Documents available - 2 keys available,7.6
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2020-for-sale-in-multan-10861034,Toyota Yaris Sedan GLI MT 1.3 2020,2020,80553,1300.0,Manual,Petrol,3850000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2020 - Registered 2020 - 2 keys available,9.0
https://www.pakwheels.com/used-cars/toyota-vitz-2014-for-sale-in-karachi-10724569,Toyota Vitz F 1.0 2014,2014,87869,1000.0,Automatic,Petrol,2950000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2014 Registered 2015 1 key available Android panel DVR installed,6.4
https://www.pakwheels.com/used-cars/toyota-c-hr-2018-for-sale-in-karachi-10705571,Toyota C-HR S 2018,2018,125048,1800.0,Automatic,Hybrid,6800000.0,PPF sheet installed Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax will be Paid Manufacture 2018 Registered 2024 1 key available,9.4
https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-multan-10881952,Toyota Corolla GLi Automatic 1.6 VVTi 2013,2013,182989,1600.0,Automatic,Petrol,3500000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2013 - Registered 2014 - 1 key available,7.0
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2022-for-sale-in-islamabad-10856992,Toyota Yaris Sedan ATIV CVT 1.3 2022,2022,40386,1300.0,Automatic,Petrol,4400000.0,PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax will be Paid Manufacture 2022 Registered 2022 Documents available 3 keys available Multimedia screen Rear camera The Bank NOC will be issued at the time of the deal of the buyer's name.,8.2
https://www.pakwheels.com/used-cars/toyota-corolla-axio-2018-for-sale-in-islamabad-10864412,Toyota Corolla Axio Hybrid 1.5 2018,2018,148462,1500.0,Automatic,Hybrid,6000000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Import 2022 - Registered 2023 - 1 key available,7.6
https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-10892956,Toyota Corolla Altis X Automatic 1.6 2021,2021,54370,1598.0,Automatic,Petrol,5525000.0,New Tyre Installed at 53500KM Fog Lamp Leather Seat Leather Flooring PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax not Paid Manufacture 2021 Registered 2021 Documents available 3 keys available,9.0
https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-10865135,Toyota Corolla Altis Automatic 1.6 2018,2018,63295,1600.0,Automatic,Petrol,5150000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,8.9
https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-peshawar-10838176,Toyota Corolla GLi 1.3 VVTi 2008,2008,136035,1300.0,Manual,Petrol,2500000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2008 Registered 2009 1 key available,7.8
https://www.pakwheels.com/used-cars/toyota-surf-2005-for-sale-in-multan-10882980,Toyota Surf SSR-X 4.0 2005,2005,117012,4000.0,Automatic,Petrol,8700000.0,- Android Panel - Bumper Kits Front and Back - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2005 - Registered 2013 - 1 key available,8.2
https://www.pakwheels.com/used-cars/toyota-prius-2013-for-sale-in-karachi-10898389,Toyota Prius S 1.8 2013,2013,175000,1800.0,Automatic,Hybrid,4150000.0,-seat cover installed -floor mates installed - PakWheels inspected car - Inspection report attached - Number plates available - 2nd Owner - Token Tax Paid - Manufacture 2013 - Registered 2018 -Documents not check by pakwheels.com - 2 keys available,6.3
https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-multan-10869382,Toyota Corolla GLi 1.3 VVTi 2012,2012,156682,1300.0,Manual,Petrol,2850000.0,- Android Panel - Seats Covers - Back Camera - Floor Matting - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 4th Owner - Manufacture 2012 - Registered 2012 - 1 key available,5.8
https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10863732,Toyota Corolla Altis Grande CVT-i 1.8 2017,2017,136706,1800.0,Automatic,Petrol,5400000.0,- Floor Matting - Sales invoice have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2017 - Registered 2017 - 1 key available,6.8
https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-rawalpindi-10889279,Toyota Corolla Altis 1.6 X CVT-i Special Edition 2022,2022,56818,1600.0,Automatic,Petrol,5200000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2022 Registered 2022 2 key available,7.1
https://www.pakwheels.com/used-cars/toyota-prado-2004-for-sale-in-lahore-10860446,Toyota Prado TX Limited 2.7 2004,2004,186417,2700.0,Automatic,Petrol,7000000.0,"- Android Panel change, Original Also Available - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2004 - Import 2006 - Registered 2007 - 1 key available",8.2
https://www.pakwheels.com/used-cars/toyota-corolla-axio-2014-for-sale-in-lahore-10841979,Toyota Corolla Axio X 1.3 2014,2014,114665,1300.0,Automatic,Petrol,4200000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2014 - Registered 2017 - 1 key available,7.5
https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-10836213,Toyota Corolla Altis Grande CVT-i 1.8 2015,2015,79150,1800.0,Automatic,Petrol,4250000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2015 - Registered 2015 - 1 key available,7.7
https://www.pakwheels.com/used-cars/toyota-c-hr-2017-for-sale-in-lahore-10846907,Toyota C-HR G-LED 2017,2017,135107,1800.0,Automatic,Hybrid,6500000.0,- PPF installed - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2017 - Import 2021 - Registered 2022 - 1 Remote available,8.7
https://www.pakwheels.com/used-cars/toyota-hilux-2017-for-sale-in-multan-10892730,Toyota Hilux Revo V Automatic 3.0 2017,2017,109866,3000.0,Automatic,Diesel,8000000.0,- PakWheels inspected car - Inspection report attached - Number plates available - 3rd Owner - Token Tax Paid - Manufacture 2017 - Registered 2017 -Documents not check by pakwheels.com - 2 keys available,5.9
https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-peshawar-10865342,Toyota Corolla XLi VVTi 2013,2013,248844,1300.0,Manual,Petrol,2750000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2013 - Registered 2017 - 2 keys available,6.7
https://www.pakwheels.com/used-cars/toyota-fortuner-2017-for-sale-in-karachi-10786024,Toyota Fortuner 2.7 VVTi 2017,2017,108621,2700.0,Automatic,Petrol,10300000.0,Previous owner's registration book was not check by Pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2017 Registered 2017 Documents available 2 keys available,8.5
https://www.pakwheels.com/used-cars/toyota-passo-2015-for-sale-in-karachi-10892495,Toyota Passo X 2015,2015,82628,1000.0,Automatic,Petrol,2700000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2015 - Registered 2018 - 1 key available,7.0
https://www.pakwheels.com/used-cars/toyota-vitz-2014-for-sale-in-karachi-10876649,Toyota Vitz F M Package 1.0 2014,2014,98030,1000.0,Automatic,Petrol,2700000.0,- LED installed - Back Camera - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 4th Owner - Manufacture 2014 - Import 2016 - Registered 2016 - 1 key available,6.3
https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-karachi-10776502,Toyota Corolla Altis Cruisetronic 1.6 2012,2012,75023,1600.0,Automatic,Petrol,3350000.0,-body kit installed -spoiler installed - PakWheels inspected car - Inspection report attached - Number plates available - 2nd Owner - Token Tax Paid - Manufacture 2012 - Registered 2012 -Documents not check by pakwheels.com - 2 keys available,7.2
https://www.pakwheels.com/used-cars/toyota-c-hr-2019-for-sale-in-gujranwala-10892638,Toyota C-HR S-LED 2019,2019,57433,1800.0,Automatic,Hybrid,7800000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Manufacture 2019 Import Year 2024 1 key available,9.1
https://www.pakwheels.com/used-cars/toyota-roomy-2020-for-sale-in-karachi-10744233,Toyota Roomy XS 2020,2020,41032,996.0,Automatic,Petrol,3700000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates not issued yet 1st Owner Token Tax Paid Manufacture 2020 Registered 2022 1 key available,7.7
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2021-for-sale-in-lahore-10839057,Toyota Yaris Sedan ATIV CVT 1.3 2021,2021,48334,1300.0,Automatic,Petrol,4325000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2021 - Registered 2021 - 2 keys available,9.4
https://www.pakwheels.com/used-cars/toyota-prius-2012-for-sale-in-karachi-10842322,Toyota Prius L 1.8 2012,2012,145000,1800.0,Automatic,Hybrid,3800000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2012 - Import 2015 - Registered 2016 - 1 key available,7.2
https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-10879800,Toyota Corolla Altis 1.6 X CVT-i Special Edition 2022,2022,54171,1600.0,Automatic,Petrol,6050000.0,- Retractable Mirror - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2022 - Registered 2022 - 1 key available,7.3
https://www.pakwheels.com/used-cars/toyota-passo-2016-for-sale-in-islamabad-10838420,Toyota Passo X L Package S 2016,2016,74505,1000.0,Automatic,Petrol,3500000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2016 - Import 2019 - Registered 2020 - 1 key available,9.1
https://www.pakwheels.com/used-cars/toyota-vitz-2015-for-sale-in-lahore-10854303,Toyota Vitz F 1.0 2015,2015,37884,1000.0,Automatic,Petrol,3600000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2015 - Import 2019 - Registered 2019 - 1 Keys available,9.2
https://www.pakwheels.com/used-cars/toyota-passo-2015-for-sale-in-karachi-10910524,Toyota Passo X 2015,2015,64129,1000.0,Automatic,Petrol,2800000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2015 - Import 2018 - Registered 2018 - 1 key available,8.7
https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-10910220,Toyota Corolla GLi Automatic 1.3 VVTi 2017,2017,93547,1300.0,Automatic,Petrol,3650000.0,- Face Uplifted - Current owner smart card have not checked by pakwheels - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2017 - Registered 2017 - 2 keys available,5.2
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2020-for-sale-in-multan-10861034,Toyota Yaris Sedan GLI MT 1.3 2020,2020,80553,1300.0,Manual,Petrol,3850000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2020 - Registered 2020 - 2 keys available,9.0
https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-islamabad-10800611,Toyota Corolla SE Saloon Automatic 2004,2004,147903,1600.0,Automatic,Petrol,2000000.0,LCD Install Seat Covers Alloy Rims PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2004 Registered 2004 Documents available 2 keys available,6.4
https://www.pakwheels.com/used-cars/toyota-c-hr-2016-for-sale-in-islamabad-10740257,Toyota C-HR G-LED 2016,2016,160863,1800.0,Automatic,Hybrid,6950000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax not Cleared - 1st Owner - Manufacture 2016 - Registered 2021 - 1 key available,8.9
https://www.pakwheels.com/used-cars/toyota-aqua-2014-for-sale-in-lahore-10875310,Toyota Aqua S 2014,2014,131623,1500.0,Automatic,Hybrid,3600000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2014 Registered 2017 2 keys available,7.2
https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-10910313,Toyota Corolla Altis Grande CVT-i 1.8 2018,2018,70686,1800.0,Automatic,Petrol,5250000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,8.0
https://www.pakwheels.com/used-cars/toyota-yaris-sedan-2022-for-sale-in-islamabad-10856992,Toyota Yaris Sedan ATIV CVT 1.3 2022,2022,40386,1300.0,Automatic,Petrol,4400000.0,PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax will be Paid Manufacture 2022 Registered 2022 Documents available 3 keys available Multimedia screen Rear camera The Bank NOC will be issued at the time of the deal of the buyer's name.,8.2
https://www.pakwheels.com/used-cars/toyota-corolla-axio-2018-for-sale-in-islamabad-10864412,Toyota Corolla Axio Hybrid 1.5 2018,2018,148462,1500.0,Automatic,Hybrid,6000000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Import 2022 - Registered 2023 - 1 key available,7.6
https://www.pakwheels.com/used-cars/toyota-aqua-2015-for-sale-in-islamabad-10842930,Toyota Aqua X Urban Solid 2015,2015,161035,1500.0,Automatic,Hybrid,3900000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax not Cleared - 2nd Owner - Manufacture 2015 - Import 2018 - Registered 2018 - 1 key available -Brand New Tyres installed,7.7
https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-10865135,Toyota Corolla Altis Automatic 1.6 2018,2018,63295,1600.0,Automatic,Petrol,5150000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,8.9
https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-peshawar-10838176,Toyota Corolla GLi 1.3 VVTi 2008,2008,136035,1300.0,Manual,Petrol,2500000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2008 Registered 2009 1 key available,7.8
https://www.pakwheels.com/used-cars/toyota-raize-2020-for-sale-in-lahore-10852210,Toyota Raize Z 2020,2020,71177,1000.0,Automatic,Petrol,6000000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates not Issued - Token tax Cleared - 1st Owner - Manufacture 2020 - Registered 2024 - 2 keys available,8.2
https://www.pakwheels.com/used-cars/toyota-prius-2013-for-sale-in-karachi-10898389,Toyota Prius S 1.8 2013,2013,175000,1800.0,Automatic,Hybrid,4150000.0,-seat cover installed -floor mates installed - PakWheels inspected car - Inspection report attached - Number plates available - 2nd Owner - Token Tax Paid - Manufacture 2013 - Registered 2018 -Documents not check by pakwheels.com - 2 keys available,6.3
https://www.pakwheels.com/used-cars/toyota-passo-2018-for-sale-in-lahore-10860354,Toyota Passo X S 2018,2018,72593,1000.0,Automatic,Petrol,3550000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2018 - Import 2021 - Registered 2021 - 2 keys available,8.1
https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-multan-10869382,Toyota Corolla GLi 1.3 VVTi 2012,2012,156682,1300.0,Manual,Petrol,2850000.0,- Android Panel - Seats Covers - Back Camera - Floor Matting - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 4th Owner - Manufacture 2012 - Registered 2012 - 1 key available,5.8
https://www.pakwheels.com/used-cars/toyota-prius-2013-for-sale-in-islamabad-10722839,Toyota Prius S 1.8 2013,2013,204924,1800.0,Automatic,Hybrid,4300000.0,- Toyota Maintained Car - Android Panel - Navigation System - Seats Covers - ABS new system installed - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2013 - Registered 2018 - 2 keys available,5.8
https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-10863732,Toyota Corolla Altis Grande CVT-i 1.8 2017,2017,136706,1800.0,Automatic,Petrol,5400000.0,- Floor Matting - Sales invoice have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2017 - Registered 2017 - 1 key available,6.8
https://www.pakwheels.com/used-cars/toyota-camry-2006-for-sale-in-islamabad-10856907,Toyota Camry Up-Spec Automatic 2.4 2006,2006,73416,2400.0,Automatic,Petrol,4275000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2006 - Registered 2006 - 1 Key Available,7.9
https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-karachi-10853937,Suzuki Alto VXR 2023,2023,28405,660.0,Manual,Petrol,2575000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2023 - Registered 2023 - 1 key available,7.0
https://www.pakwheels.com/used-cars/suzuki-alto-2009-for-sale-in-rawalpindi-10858343,Suzuki Alto GII 2009,2009,145194,660.0,Automatic,Petrol,1900000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2009 - Registered 2010 - 2 keys available,6.1
https://www.pakwheels.com/used-cars/suzuki-cultus-2019-for-sale-in-karachi-10893155,Suzuki Cultus Auto Gear Shift 2019,2019,85897,1000.0,Automatic,Petrol,2850000.0,Back Camera Android Panel Speakers Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2019 Registered 2019 2 keys available,8.3
https://www.pakwheels.com/used-cars/suzuki-hustler-2022-for-sale-in-islamabad-10839027,Suzuki Hustler J Style II Turbo 2022,2022,61639,660.0,Automatic,Hybrid,3950000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2022 Import 2025 Registered 2025 1 key available Dashboard camera,8.7
https://www.pakwheels.com/used-cars/suzuki-liana-2008-for-sale-in-lahore-10763356,Suzuki Liana RXi 2008,2008,269637,1300.0,Manual,Petrol,1150000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2008 Registered 2008 1 key available,4.9
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2022-for-sale-in-faisalabad-10876058,Suzuki Wagon R AGS 2022,2022,47912,1000.0,Automatic,Petrol,3350000.0,-seat cover installed -floor mates installed - PakWheels inspected car - Inspection report attached - Number plates available - 1st Owner - Token Tax Paid - Manufacture 2022 - Registered 2022 -Documents not check by pakwheels.com - 2 keys available,9.0
https://www.pakwheels.com/used-cars/suzuki-cultus-2019-for-sale-in-lahore-10876330,Suzuki Cultus VXL 2019,2019,104074,1000.0,Manual,Petrol,2700000.0,Seat Covers Floor Matts Documents Available PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2019 Registered 2019 2 key available,7.3
https://www.pakwheels.com/used-cars/suzuki-alto-2019-for-sale-in-lahore-10910821,Suzuki Alto VXL AGS 2019,2019,115481,660.0,Automatic,Petrol,2650000.0,Seat Covers Inspection report attached Number plates available 4th Owner Token Tax Paid Manufacture 2019 Registered 2019 Documents available 2 keys available,7.9
https://www.pakwheels.com/used-cars/suzuki-cultus-2013-for-sale-in-lahore-10863690,Suzuki Cultus EURO II 2013,2013,74046,1000.0,Manual,Petrol,1400000.0,- Speakers installed - New Electric Wiring installed - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2013 - Registered 2013 - 1 key available,3.8
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2022-for-sale-in-lahore-10875573,Suzuki Wagon R VXL 2022,2022,39583,1000.0,Manual,Petrol,2900000.0,- Documents will be provided at the time of deal - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2022 - Registered 2022 - 2 keys available,8.4
https://www.pakwheels.com/used-cars/suzuki-alto-lapin-2022-for-sale-in-multan-10879345,Suzuki Alto Lapin X 2022,2022,43452,660.0,Automatic,Petrol,3350000.0,- Documents available - PakWheels inspected car - Inspection report attached - Manufacture 2022 - Import 2025 - Unregistered - 1 key available,8.8
https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-multan-10876291,Suzuki Mehran VXR Euro II 2018,2018,84901,796.0,Manual,Petrol,1450000.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,5.7
https://www.pakwheels.com/used-cars/suzuki-cultus-2007-for-sale-in-lahore-10857549,Suzuki Cultus VXR 2007,2007,13294,1000.0,Manual,Petrol,850000.0,Documents available PakWheels inspected car Inspection report attached Number plates not available 3rd Owner Token Tax Paid Manufacture 2007 Registered 2007 1 key available,3.8
https://www.pakwheels.com/used-cars/suzuki-cultus-2017-for-sale-in-faisalabad-10772846,Suzuki Cultus Limited Edition 2017,2017,74629,1000.0,Manual,Petrol,1795000.0,Android Panel Floor Matts Seat Covers Rear Camera Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2017 Registered 2017 1 key available,5.6
https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-islamabad-10720174,Suzuki Mehran VXR 2010,2010,315494,800.0,Manual,Petrol,795000.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 5th Owner Token Tax Paid Manufacture 2020 Registered 2020 1 key available,2.1
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2020-for-sale-in-rawalpindi-10819923,Suzuki Wagon R VXL 2020,2020,61675,1000.0,Manual,Petrol,2800000.0,Android Panel Seat Covers Floor Matts Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2020 Registered 2020 2 keys available,8.9
https://www.pakwheels.com/used-cars/suzuki-every-wagon-2011-for-sale-in-lahore-10876367,Suzuki Every Wagon PZ Turbo 2011,2011,105308,660.0,Automatic,Petrol,2000000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2011 - Import 2016 - Registered 2017 - 1 key available,6.8
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2021-for-sale-in-multan-10738400,Suzuki Wagon R VXL 2021,2021,60515,1000.0,Manual,Petrol,2820000.0,PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2021 Registered 2021 Documents available 2 keys available Android panel Back camera,7.9
https://www.pakwheels.com/used-cars/suzuki-wagon-r-2017-for-sale-in-karachi-10723280,Suzuki Wagon R Stingray T 2017,2017,27245,660.0,Automatic,Petrol,3250000.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2017 - Registered 2018 - 1 key available,7.0
https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-karachi-10865930,Suzuki Alto Hybrid X 2023,2023,10513,660.0,Automatic,Hybrid,4400000.0,Suzuki Alto Hybrid X Package (Top of the Line) for Sale. Model: 2023. Import: 2025 (Fresh Cleared and Unregistered). Package: Hybrid X. Color: Beige. Auction Grade: 5AA (100% Verifiable). Mileage: 10480km (100% Genuine). *Extra Ordinary High Auction Graded and Low Mileage Car. Like a Brand New Car. Just Buy and Drive* Features include: ~Push Start ~Climate Control AC ~Heated Seats ~Head-Up Display ~Original Infotainment System ~360 degree Camera ~Alloy Rims ~Hybrid Technology ~Parking Sensors ~Traction Control ~Lane Assist ~Eco-idle ~Anti-Collision Auto-Braking ~ABS+ASC ~Multimedia Steeing (Adjustable Height) ~LED Headlamps (Auto adjustable) ~Six Air Bags ~Isofix Child Seat Mounts ~25-35 km/L Excellent Fuel Average Original Car Pictures and Car Inspection Report are attached with the ad. ASKING PRICE: 44 Lakhs (Slightly Negotiable). FINAL PRICE: On CALL. Only Serious Buyers are requested to contact on the number provided in the ad.,9.8
https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-lahore-10763270,Suzuki Alto Hybrid X 2022,2022,32304,660.0,Automatic,Hybrid,3800000.0,PakWheels inspected car Inspection report attached Number plates not issue yet 1st Owner Token Tax Paid Manufacture 2022 Registered 2025 Documents available 2 keys available,9.0
https://www.pakwheels.com/used-cars/suzuki-hustler-2023-for-sale-in-karachi-10832617,Suzuki Hustler Hybrid G 2023,2023,2433,660.0,Automatic,Hybrid,4300000.0,Suzuki Hustler Hybrid G Package for Sale. Model: 2023. Import: 2025 (Fresh Cleared & Unregistered). Package: Hybrid G. Color: Metallic Blue (Two-Tone). Auction Grade: 5AA (100% Verifiable). Mileage: 2433km (100% Genuine). *Extraordinary Low Mileage And High Auction Graded Car. Like A Brand New Car. Just Buy And Drive.* Features Include: ~Push Start ~Climate Control AC ~Heated Seats ~Adaptive Cruise Control ~Hybrid Technology ~Parking Sensors ~Eco-idle Assist ~Lane Assist ~Traction Control ~ABS+ASC ~Anti-Collision Auto Braking ~Halogen Head Lamps (Auto adjustable) ~Multimedia Steering Wheel (Adjustable Height) ~Six Air Bags ~ISOFIX Child seat mounts ~25-35 km/L Excellent Fuel Average. Original Car Pictures and Inspection Report are attached in the ad. ASKING PRICE: 43 Lakhs (Very Slightly Negotiable). FINAL PRICE: On Call. ONLY SERIOUS BUYERS ARE REQUESTED TO CONTACT ON THE NUMBER PROVIDED IN THE AD.,9.8
